Item ID,Item Group ID,Name,SKU,Category Name,Variation,Description,Package Weight,Package Width,Package Height,Package Length,Sell Price,Image 1,Image 2,Image 3,Image 4,Image 5,Stock
41440,24421,"#Celana Panjang Anak Conduroy KOI","#5453CL","Celana Anak Laki Laki","Hitam Arizona, 5Y","#Celana Panjang Anak Conduroy KOI",150,1,1,1,89999,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/24421-conduroy_koi.jpeg,,,,,0
41441,24421,"#Celana Panjang Anak Conduroy KOI","#5454CL","Celana Anak Laki Laki","Hitam Arizona, 6Y","#Celana Panjang Anak Conduroy KOI",150,1,1,1,89999,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/24421-conduroy_koi.jpeg,,,,,0
41442,24421,"#Celana Panjang Anak Conduroy KOI","#5455CL","Celana Anak Laki Laki","Hitam Arizona, 8Y","#Celana Panjang Anak Conduroy KOI",150,1,1,1,89999,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/24421-conduroy_koi.jpeg,,,,,0
41443,24421,"#Celana Panjang Anak Conduroy KOI","#5456CL","Celana Anak Laki Laki","Hitam Arizona, 2T","#Celana Panjang Anak Conduroy KOI",150,1,1,1,89999,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/24421-conduroy_koi.jpeg,,,,,0
41444,24421,"#Celana Panjang Anak Conduroy KOI","#5457CL","Celana Anak Laki Laki","Hitam Arizona, 3T","#Celana Panjang Anak Conduroy KOI",150,1,1,1,89999,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/24421-conduroy_koi.jpeg,,,,,0
41445,24421,"#Celana Panjang Anak Conduroy KOI","#5458CL","Celana Anak Laki Laki","Hitam Arizona, 4T","#Celana Panjang Anak Conduroy KOI",150,1,1,1,89999,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/24421-conduroy_koi.jpeg,,,,,0
41446,24421,"#Celana Panjang Anak Conduroy KOI","#5459CL","Celana Anak Laki Laki","Hitam Crazy8, 1","#Celana Panjang Anak Conduroy KOI",150,1,1,1,89999,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/24421-conduroy_koi.jpeg,,,,,0
41447,24421,"#Celana Panjang Anak Conduroy KOI","#5460CL","Celana Anak Laki Laki","Hitam Crazy9, 5","#Celana Panjang Anak Conduroy KOI",150,1,1,1,89999,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/24421-conduroy_koi.jpeg,,,,,0
41448,24421,"#Celana Panjang Anak Conduroy KOI","#5461CL","Celana Anak Laki Laki","Hitam Rebel, 2T","#Celana Panjang Anak Conduroy KOI",150,1,1,1,89999,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/24421-conduroy_koi.jpeg,,,,,0
41449,24421,"#Celana Panjang Anak Conduroy KOI","#5462CL","Celana Anak Laki Laki","Hitam, 1","#Celana Panjang Anak Conduroy KOI",150,1,1,1,89999,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/24421-conduroy_koi.jpeg,,,,,0
41450,24421,"#Celana Panjang Anak Conduroy KOI","#5463CL","Celana Anak Laki Laki","Hitam, 3","#Celana Panjang Anak Conduroy KOI",150,1,1,1,89999,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/24421-conduroy_koi.jpeg,,,,,0
41451,24421,"#Celana Panjang Anak Conduroy KOI","#5464CL","Celana Anak Laki Laki","Hitam, 4","#Celana Panjang Anak Conduroy KOI",150,1,1,1,89999,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/24421-conduroy_koi.jpeg,,,,,0
41452,24421,"#Celana Panjang Anak Conduroy KOI","#5465CL","Celana Anak Laki Laki","Hitam, 6","#Celana Panjang Anak Conduroy KOI",150,1,1,1,89999,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/24421-conduroy_koi.jpeg,,,,,0
41453,24421,"#Celana Panjang Anak Conduroy KOI","#5466CL","Celana Anak Laki Laki","Hitam, 7","#Celana Panjang Anak Conduroy KOI",150,1,1,1,89999,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/24421-conduroy_koi.jpeg,,,,,0
41454,24421,"#Celana Panjang Anak Conduroy KOI","#5467CL","Celana Anak Laki Laki","Hitam, 10","#Celana Panjang Anak Conduroy KOI",150,1,1,1,89999,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/24421-conduroy_koi.jpeg,,,,,0
41455,24421,"#Celana Panjang Anak Conduroy KOI","#5468CL","Celana Anak Laki Laki","Coklat Crazy8, 2","#Celana Panjang Anak Conduroy KOI",150,1,1,1,89999,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/24421-conduroy_koi.jpeg,,,,,0
41456,24421,"#Celana Panjang Anak Conduroy KOI","#5469CL","Celana Anak Laki Laki","Coklat Crazy9, 3","#Celana Panjang Anak Conduroy KOI",150,1,1,1,89999,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/24421-conduroy_koi.jpeg,,,,,0
41457,24421,"#Celana Panjang Anak Conduroy KOI","#5470CL","Celana Anak Laki Laki","Coklat, 5","#Celana Panjang Anak Conduroy KOI",150,1,1,1,89999,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/24421-conduroy_koi.jpeg,,,,,0
41458,24421,"#Celana Panjang Anak Conduroy KOI","#5471CL","Celana Anak Laki Laki","Coklat, 8","#Celana Panjang Anak Conduroy KOI",150,1,1,1,89999,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/24421-conduroy_koi.jpeg,,,,,0
41459,24421,"#Celana Panjang Anak Conduroy KOI","#5472CL","Celana Anak Laki Laki","Coklat, 16","#Celana Panjang Anak Conduroy KOI",150,1,1,1,89999,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/24421-conduroy_koi.jpeg,,,,,0
41460,24421,"#Celana Panjang Anak Conduroy KOI","#5473CL","Celana Anak Laki Laki","Abu Arizona, 2Y","#Celana Panjang Anak Conduroy KOI",150,1,1,1,89999,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/24421-conduroy_koi.jpeg,,,,,0
41461,24421,"#Celana Panjang Anak Conduroy KOI","#5474CL","Celana Anak Laki Laki","Abu Arizona, 4Y","#Celana Panjang Anak Conduroy KOI",150,1,1,1,89999,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/24421-conduroy_koi.jpeg,,,,,0
41462,24421,"#Celana Panjang Anak Conduroy KOI","#5475CL","Celana Anak Laki Laki","Abu Arizona, 6Y","#Celana Panjang Anak Conduroy KOI",150,1,1,1,89999,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/24421-conduroy_koi.jpeg,,,,,0
41463,24421,"#Celana Panjang Anak Conduroy KOI","#5476CL","Celana Anak Laki Laki","Abu Arizona, 8Y","#Celana Panjang Anak Conduroy KOI",150,1,1,1,89999,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/24421-conduroy_koi.jpeg,,,,,0
41464,24421,"#Celana Panjang Anak Conduroy KOI","#5477CL","Celana Anak Laki Laki","Abu Arizona, 14Y","#Celana Panjang Anak Conduroy KOI",150,1,1,1,89999,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/24421-conduroy_koi.jpeg,,,,,0
41465,24421,"#Celana Panjang Anak Conduroy KOI","#5478CL","Celana Anak Laki Laki","Abu Arizona, 3T","#Celana Panjang Anak Conduroy KOI",150,1,1,1,89999,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/24421-conduroy_koi.jpeg,,,,,0
41466,24421,"#Celana Panjang Anak Conduroy KOI","#5479CL","Celana Anak Laki Laki","Abu Arizona, 4T","#Celana Panjang Anak Conduroy KOI",150,1,1,1,89999,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/24421-conduroy_koi.jpeg,,,,,0
41467,24421,"#Celana Panjang Anak Conduroy KOI","#5480CL","Celana Anak Laki Laki","Khaki Arizona, 3T","#Celana Panjang Anak Conduroy KOI",150,1,1,1,89999,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/24421-conduroy_koi.jpeg,,,,,0
41468,24421,"#Celana Panjang Anak Conduroy KOI","#5481CL","Celana Anak Laki Laki","Khaki Arizona, 4T","#Celana Panjang Anak Conduroy KOI",150,1,1,1,89999,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/24421-conduroy_koi.jpeg,,,,,0
41469,24421,"#Celana Panjang Anak Conduroy KOI","#5482CL","Celana Anak Laki Laki","Khaki Ariyona, 2Y","#Celana Panjang Anak Conduroy KOI",150,1,1,1,89999,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/24421-conduroy_koi.jpeg,,,,,0
41470,24421,"#Celana Panjang Anak Conduroy KOI","#5483CL","Celana Anak Laki Laki","Khaki Ariyona, 6Y","#Celana Panjang Anak Conduroy KOI",150,1,1,1,89999,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/24421-conduroy_koi.jpeg,,,,,0
41471,24421,"#Celana Panjang Anak Conduroy KOI","#5484CL","Celana Anak Laki Laki","Khaki Ariyona, 8Y","#Celana Panjang Anak Conduroy KOI",150,1,1,1,89999,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/24421-conduroy_koi.jpeg,,,,,0
41472,24421,"#Celana Panjang Anak Conduroy KOI","#5485CL","Celana Anak Laki Laki","Navy, 1","#Celana Panjang Anak Conduroy KOI",150,1,1,1,89999,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/24421-conduroy_koi.jpeg,,,,,0
41473,24421,"#Celana Panjang Anak Conduroy KOI","#5486CL","Celana Anak Laki Laki","Navy, 2","#Celana Panjang Anak Conduroy KOI",150,1,1,1,89999,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/24421-conduroy_koi.jpeg,,,,,0
41474,24421,"#Celana Panjang Anak Conduroy KOI","#5487CL","Celana Anak Laki Laki","Navy, 3","#Celana Panjang Anak Conduroy KOI",150,1,1,1,89999,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/24421-conduroy_koi.jpeg,,,,,0
41475,24421,"#Celana Panjang Anak Conduroy KOI","#5488CL","Celana Anak Laki Laki","Navy, 4","#Celana Panjang Anak Conduroy KOI",150,1,1,1,89999,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/24421-conduroy_koi.jpeg,,,,,0
41476,24421,"#Celana Panjang Anak Conduroy KOI","#5489CL","Celana Anak Laki Laki","Navy, 5","#Celana Panjang Anak Conduroy KOI",150,1,1,1,89999,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/24421-conduroy_koi.jpeg,,,,,0
41477,24421,"#Celana Panjang Anak Conduroy KOI","#5490CL","Celana Anak Laki Laki","Navy, 6","#Celana Panjang Anak Conduroy KOI",150,1,1,1,89999,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/24421-conduroy_koi.jpeg,,,,,0
41478,24421,"#Celana Panjang Anak Conduroy KOI","#5491CL","Celana Anak Laki Laki","Navy, 7","#Celana Panjang Anak Conduroy KOI",150,1,1,1,89999,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/24421-conduroy_koi.jpeg,,,,,0
41479,24421,"#Celana Panjang Anak Conduroy KOI","#5492CL","Celana Anak Laki Laki","Navy, 8","#Celana Panjang Anak Conduroy KOI",150,1,1,1,89999,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/24421-conduroy_koi.jpeg,,,,,0
41480,24421,"#Celana Panjang Anak Conduroy KOI","#5493CL","Celana Anak Laki Laki","Navy, 9","#Celana Panjang Anak Conduroy KOI",150,1,1,1,89999,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/24421-conduroy_koi.jpeg,,,,,0
41481,24421,"#Celana Panjang Anak Conduroy KOI","#5494CL","Celana Anak Laki Laki","Navy, 10","#Celana Panjang Anak Conduroy KOI",150,1,1,1,89999,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/24421-conduroy_koi.jpeg,,,,,0
20664,6027,"#kemeja flannel ZARA cewe by bbwstore","BBW1271","Outerwear","merah, 12-18m","kemeja flannel anak cewe by bbwstore",100,0,0,0,75000,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/4dc67795-dd57-47cb-8a0a-815090dfb390.jpg,,,,,0
20665,6027,"#kemeja flannel ZARA cewe by bbwstore","BBW1272","Outerwear","merah, 18-24m","kemeja flannel anak cewe by bbwstore",100,0,0,0,75000,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/4dc67795-dd57-47cb-8a0a-815090dfb390.jpg,,,,,5
20666,6027,"#kemeja flannel ZARA cewe by bbwstore","BBW1273","Outerwear","merah, 2-3t","kemeja flannel anak cewe by bbwstore",100,0,0,0,75000,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/4dc67795-dd57-47cb-8a0a-815090dfb390.jpg,,,,,2
20667,6027,"#kemeja flannel ZARA cewe by bbwstore","BBW1274","Outerwear","merah, 3-4t","kemeja flannel anak cewe by bbwstore",100,0,0,0,75000,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/4dc67795-dd57-47cb-8a0a-815090dfb390.jpg,,,,,2
20668,6027,"#kemeja flannel ZARA cewe by bbwstore","BBW1275","Outerwear","merah, 4-5t","kemeja flannel anak cewe by bbwstore",100,0,0,0,75000,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/4dc67795-dd57-47cb-8a0a-815090dfb390.jpg,,,,,0
20669,6027,"#kemeja flannel ZARA cewe by bbwstore","BBW1276","Outerwear","merah, 5-6t","kemeja flannel anak cewe by bbwstore",100,0,0,0,75000,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/4dc67795-dd57-47cb-8a0a-815090dfb390.jpg,,,,,2
28590,13226,"#ROK JEANS DENIM cewe","#RSAW3","Jeans Anak Perempuan","S-XXL","#ROK JEANS DENIM cewe by kidsmate outlet",100,0,0,0,49999,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/whatsapp_image_2024-10-14_at_15.29.36.jpeg,,,,,0
36711,20611,"#SANDAL ANAK KULIT KOI","#SPSD86","Sandal Anak Laki-laki","HITAM, 21-28","#SANDAL ANAK KULIT KOI

 Lengkapi gaya si kecil dengan sandal kulit KOI yang dirancang khusus untuk
kenyamanan dan keamanan anak.",100,0,0,0,39999,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/1b11e7d5-f8c3-4ff5-9a20-f8ad7db8e00f.jpeg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/2efc3311-16eb-495a-828a-5b1650f4277f.jpeg,,,,0
36712,20611,"#SANDAL ANAK KULIT KOI","#SPSD87","Sandal Anak Laki-laki","COKLAT, 21-28","#SANDAL ANAK KULIT KOI

 Lengkapi gaya si kecil dengan sandal kulit KOI yang dirancang khusus untuk
kenyamanan dan keamanan anak.",100,0,0,0,39999,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/2efc3311-16eb-495a-828a-5b1650f4277f.jpeg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/2efc3311-16eb-495a-828a-5b1650f4277f.jpeg,,,,0
28615,13239,"#TOPI CAP BASEBALL BARU","#AUTP2","Topi","all size","#TOPI CAP BASEBALL BARU by kidsmate outlet",100,0,0,0,55000,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/whatsapp_image_2024-10-05_at_16.36.40__1_.jpeg,,,,,0
20968,6328,"Baju anak blue rudolph","BBW1360","Kaos Anak Laki Laki","blue, 2-8T","Baju anak blue rudolph Blue 2-8T",100,,,,55000,,,,,,2
3072,326,"Baju Renang / Sweamwear blue sun","113338SULL","Pakaian Renang","L","Baju renang / swimwear anak (SUN)




Baju renang ori

Bahan cakep tebal nyaman

Tidak tipis atau menerawang




Harga super hemat dengan kualitas super cakep




Foto realpic

Size chart :

size (S) PJ 43 LD 24

size (M) PJ 48 LD 28

size (L) PJ 50 LD 31",20,0,0,0,70000,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/a6f1a67f269bd858bc72f0276700b342.jpg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/4d508d3a9583edd76424908e9cf0fc4d.jpg,,,,0
3071,326,"Baju Renang / Sweamwear blue sun","113338SUMM","Pakaian Renang","M","Baju renang / swimwear anak (SUN)




Baju renang ori

Bahan cakep tebal nyaman

Tidak tipis atau menerawang




Harga super hemat dengan kualitas super cakep




Foto realpic

Size chart :

size (S) PJ 43 LD 24

size (M) PJ 48 LD 28

size (L) PJ 50 LD 31",20,0,0,0,55000,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/a6f1a67f269bd858bc72f0276700b342.jpg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/4d508d3a9583edd76424908e9cf0fc4d.jpg,,,,0
24110,9395,"BAJU RENANG NEW","BBW1597","Pakaian Renang","MIX, all size","BAJU RENANG NEW by bbwstore",100,,,,59999,,,,,,0
15467,2893,"BARANG RIJECT Celana Angkle Pants Joni by Kidsmate","100117993","Celana Anak Laki Laki","blue, S (1-2T)","BARANG RIJECT Celana Angkle Pants Joni by KidsmateblueS (1-2T)",,,,,34000,,,,,,0
15468,2893,"BARANG RIJECT Celana Angkle Pants Joni by Kidsmate","100117994","Celana Anak Laki Laki","blue, M (3-4T)","BARANG RIJECT Celana Angkle Pants Joni by KidsmateblueS (1-2T)",,,,,34000,,,,,,0
15469,2893,"BARANG RIJECT Celana Angkle Pants Joni by Kidsmate","100117995","Celana Anak Laki Laki","blue, L (5-6T)","BARANG RIJECT Celana Angkle Pants Joni by KidsmateblueS (1-2T)",,,,,34000,,,,,,0
15470,2893,"BARANG RIJECT Celana Angkle Pants Joni by Kidsmate","100117996","Celana Anak Laki Laki","blue, XL (7-8T)","BARANG RIJECT Celana Angkle Pants Joni by KidsmateblueS (1-2T)",,,,,34000,,,,,,0
15471,2893,"BARANG RIJECT Celana Angkle Pants Joni by Kidsmate","100117997","Celana Anak Laki Laki","grey, S (1-2T)","BARANG RIJECT Celana Angkle Pants Joni by KidsmateblueS (1-2T)",,,,,34000,,,,,,0
15472,2893,"BARANG RIJECT Celana Angkle Pants Joni by Kidsmate","100117998","Celana Anak Laki Laki","grey, M (3-4T)","BARANG RIJECT Celana Angkle Pants Joni by KidsmateblueS (1-2T)",,,,,34000,,,,,,0
15473,2893,"BARANG RIJECT Celana Angkle Pants Joni by Kidsmate","100117999","Celana Anak Laki Laki","grey, L (5-6T)","BARANG RIJECT Celana Angkle Pants Joni by KidsmateblueS (1-2T)",,,,,34000,,,,,,0
15474,2893,"BARANG RIJECT Celana Angkle Pants Joni by Kidsmate","100118000","Celana Anak Laki Laki","grey, XL (7-8T)","BARANG RIJECT Celana Angkle Pants Joni by KidsmateblueS (1-2T)",,,,,34000,,,,,,0
15475,2894,"BARANG RIJECT Celana Cargo Snapy By Kidsmatebrown","100118001","Celana Anak Laki Laki","brown, S (1-2T)","BARANG RIJECT Celana Cargo Snapy By KidsmatebrownS (1-2T)",,,,,37500,,,,,,0
15476,2894,"BARANG RIJECT Celana Cargo Snapy By Kidsmatebrown","100118002","Celana Anak Laki Laki","brown, M (3-4T)","BARANG RIJECT Celana Cargo Snapy By KidsmatebrownS (1-2T)",,,,,37500,,,,,,0
15477,2894,"BARANG RIJECT Celana Cargo Snapy By Kidsmatebrown","100118003","Celana Anak Laki Laki","brown, L (5-6T)","BARANG RIJECT Celana Cargo Snapy By KidsmatebrownS (1-2T)",,,,,37500,,,,,,0
15478,2894,"BARANG RIJECT Celana Cargo Snapy By Kidsmatebrown","100118004","Celana Anak Laki Laki","brown, XL (7-8T)","BARANG RIJECT Celana Cargo Snapy By KidsmatebrownS (1-2T)",,,,,37500,,,,,,0
15639,2928,"BARANG RIJECT Celana Pendek Anak Boxi Series","100116137","Celana Anak Laki Laki","crem, S (1-2T)","BARANG RIJECT Celana Pendek Anak Boxi SeriesblackS (1-2T)",100,,,,36999,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/rug-1689587533896-0.jpeg,,,,,0
15640,2928,"BARANG RIJECT Celana Pendek Anak Boxi Series","100116138","Celana Anak Laki Laki","crem, M (3-4T)","BARANG RIJECT Celana Pendek Anak Boxi SeriesblackS (1-2T)",100,,,,36999,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/rug-1689587533896-0.jpeg,,,,,0
15641,2928,"BARANG RIJECT Celana Pendek Anak Boxi Series","100116139","Celana Anak Laki Laki","crem, L (5-6T)","BARANG RIJECT Celana Pendek Anak Boxi SeriesblackS (1-2T)",100,,,,36999,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/rug-1689587533896-0.jpeg,,,,,0
15642,2928,"BARANG RIJECT Celana Pendek Anak Boxi Series","100116140","Celana Anak Laki Laki","crem, XL (7-8T)","BARANG RIJECT Celana Pendek Anak Boxi SeriesblackS (1-2T)",100,,,,36999,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/rug-1689587533896-0.jpeg,,,,,0
15643,2928,"BARANG RIJECT Celana Pendek Anak Boxi Series","100116141","Celana Anak Laki Laki","abu, S (1-2T)","BARANG RIJECT Celana Pendek Anak Boxi SeriesblackS (1-2T)",100,,,,36999,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/rug-1689587533896-0.jpeg,,,,,0
15644,2928,"BARANG RIJECT Celana Pendek Anak Boxi Series","100116142","Celana Anak Laki Laki","abu, M (3-4T)","BARANG RIJECT Celana Pendek Anak Boxi SeriesblackS (1-2T)",100,,,,36999,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/rug-1689587533896-0.jpeg,,,,,0
15645,2928,"BARANG RIJECT Celana Pendek Anak Boxi Series","100116143","Celana Anak Laki Laki","abu, L (5-6T)","BARANG RIJECT Celana Pendek Anak Boxi SeriesblackS (1-2T)",100,,,,36999,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/rug-1689587533896-0.jpeg,,,,,0
15646,2928,"BARANG RIJECT Celana Pendek Anak Boxi Series","100116144","Celana Anak Laki Laki","abu, XL (7-8T)","BARANG RIJECT Celana Pendek Anak Boxi SeriesblackS (1-2T)",100,,,,36999,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/rug-1689587533896-0.jpeg,,,,,0
15647,2928,"BARANG RIJECT Celana Pendek Anak Boxi Series","100116145","Celana Anak Laki Laki","biru, S (1-2T)","BARANG RIJECT Celana Pendek Anak Boxi SeriesblackS (1-2T)",100,,,,36999,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/rug-1689587533896-0.jpeg,,,,,0
15648,2928,"BARANG RIJECT Celana Pendek Anak Boxi Series","100116146","Celana Anak Laki Laki","biru, M (3-4T)","BARANG RIJECT Celana Pendek Anak Boxi SeriesblackS (1-2T)",100,,,,36999,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/rug-1689587533896-0.jpeg,,,,,0
15649,2928,"BARANG RIJECT Celana Pendek Anak Boxi Series","100116147","Celana Anak Laki Laki","biru, L (5-6T)","BARANG RIJECT Celana Pendek Anak Boxi SeriesblackS (1-2T)",100,,,,36999,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/rug-1689587533896-0.jpeg,,,,,0
15650,2928,"BARANG RIJECT Celana Pendek Anak Boxi Series","100116148","Celana Anak Laki Laki","biru, XL (7-8T)","BARANG RIJECT Celana Pendek Anak Boxi SeriesblackS (1-2T)",100,,,,36999,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/rug-1689587533896-0.jpeg,,,,,0
15651,2928,"BARANG RIJECT Celana Pendek Anak Boxi Series","100116149","Celana Anak Laki Laki","navy, S (1-2T)","BARANG RIJECT Celana Pendek Anak Boxi SeriesblackS (1-2T)",100,,,,36999,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/rug-1689587533896-0.jpeg,,,,,0
15652,2928,"BARANG RIJECT Celana Pendek Anak Boxi Series","100116150","Celana Anak Laki Laki","navy, M (3-4T)","BARANG RIJECT Celana Pendek Anak Boxi SeriesblackS (1-2T)",100,,,,36999,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/rug-1689587533896-0.jpeg,,,,,0
15653,2928,"BARANG RIJECT Celana Pendek Anak Boxi Series","100116151","Celana Anak Laki Laki","navy, L (5-6T)","BARANG RIJECT Celana Pendek Anak Boxi SeriesblackS (1-2T)",100,,,,36999,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/rug-1689587533896-0.jpeg,,,,,0
15654,2928,"BARANG RIJECT Celana Pendek Anak Boxi Series","100116152","Celana Anak Laki Laki","navy, XL (7-8T)","BARANG RIJECT Celana Pendek Anak Boxi SeriesblackS (1-2T)",100,,,,36999,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/rug-1689587533896-0.jpeg,,,,,0
15635,2928,"BARANG RIJECT Celana Pendek Anak Boxi Series","100118025","Celana Anak Laki Laki","black, S (1-2T)","BARANG RIJECT Celana Pendek Anak Boxi SeriesblackS (1-2T)",100,,,,36999,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/rug-1689587533896-0.jpeg,,,,,0
